prolific_ID,id,time,timeperiod,age,above35,gender,genderfemale,gendermale,genderother,ethnicity,ethnicityasian,ethnicityblack,ethnicityother,ethnicitywhite,ethnicityall,educationcategory,education,educationcollege,educationless,educationmore,educationall,income,incomecontribution,incomecontribution50,workingtimedaysweek,workingtimehoursday,workingtimetotal,workingfulltime,workingtimeminwk,commutingtime,sourcesnaturallight,sourcesviewsnature,sourcesartificiallights,sourcesnaturalmaterials,sourcesindoorplants,sourcesdecor,wbattention,wbcreativity,wbproductivity,wbmotivation,wbfear,wbstress,wbpain,wbconnectedness,wbsocial,wbsleep,wbactivity,wbhealthy,wbconservation,activitiescount,timenaturedaysweek,timenaturehoursday,timenaturetotalmin,timenatureabove120,timenatureabove240,timenaturepercentile,timenaturecategorical120to240,timenaturecategorical240ormore,timenaturecategoricallessthan120,backyardgardentimepercentage,backyardgardenminutes,backyardgardentimepercentile,backyardgardentimemajority,publictimepercentage,publictimeminutes,publictimemajority,adherance,selfreportedcreativity,stressunexpected,stresscontrol,stressnervous,stressconfident,stressyourway,stresscope,stressirritations,stressontop,stressangered,stressdifficulties,stressmean,stresssum,stresstotalhigh,stresstotallow,stresstotalmoderate,stresssumall,stresssummodhigh,acutestress,acutestress50,acutestressmajority,anxietyfearful1,anxietyanxious1,anxietyworriesoverwhelmed1,anxietyfocused1,anxietynervous1,anxietyuneasy1,anxietytense1,anxietyrawsum1,anxietyTscore,anxietyTscoreSE,anxietyinterpretation,anxietyslight,anxietymild,anxietymoderate,anxietysevere,anxietymean1,anxietymodsevere,anxietyhelp1,anxietymean,selfnature,activitiescycling,activitiesgardening,activitieswalkinghiking,activitiesrunning,activitiescamping,activitieshuntingfishing,activitiesgames,activitiesoutdoorworkout,activitiesoutdoorrelax,activitiesother,activitiesgreenspace,activitiesactive,activitiespassive,activitiesconsumptive,surroundings,surroundingsother,surroundingsrural,surroundingssuburban,surroundingsurban,surroundingsall,surroundingsnonrural,surroundingsruralvsurban,surroundingssuburbanvsrural,timenatureearlymorning,timenaturemidmorning,timenatureearlyafternoon,timenaturelateafternoon,timenatureearlyevening,timenaturenight,naturehomena,naturehomeother,naturehomeprivateyard,naturehomepatiodeck,naturehomesharedconcrete,naturehomesharedyard,naturehomeroofspace,naturehomeyardany,naturehomegreen,naturehomeall,piextraversion,piagreeableness,piconscientiousness,piemotional,piopenness,pownership,propertyownershipother,propertyownershipown,propertyownershiprent,propertyownershipcategory,propertydescription,propertydescriptionaptcondo,propertydescriptionattached,propertydescriptiondetachedmultifamily,propertydescriptiondetachedsinglefamily,propertydescriptionmobile,propertycategory,industry,industryagriculture,industryarts,industrybroadcasting,industryconstruction,industryeducation,industryfinance,industrygovernment,industryhealth,industryhotel,industryinformation,industrylegal,industrymanufacturing,industrymilitary,industryother,industryprocessing,industrypublishing,industryreal,industryreligious,industryretail,industryscientific,industrysoftware,industrytelecommunications,industrytransportation,industryutilities,industrywholesale,moved,movedno,movedyes,changejob,changejobno,changejobyes,sip,sipdontknow,sipno,sipyes,adherence,homelocation,worklocation,WfH_2D,numParksHome,numParksHome_NQ,areaParksHome,areaParksHome_NQ,propParksHome,propParksHome_NQ,popDensityHome,popDensityHome_NQ,numParksWork,numParksWork_NQ,areaParksWork,areaParksWork_NQ,propParksWork,propParksWork_NQ,popDensityWork,popDensityWork_NQ
5ec59870db44d65d215887fb,194,1,pc,47,1,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,9,60,1,5,9,45,1,2700,30,1,1,2,2,0,2,4,4,4,4,2,2,1,5,5,4,2,2,4,4,2,2,240,1,1,0.4686774942,0,1,0,50,120,0.7511574074,1,50,120,1,3,2,2,2,2,1,1,2,1,1,2,2,1.6,16,0,0,1,2,1,1,0,0,2,2,2,2,2,2,2,14,52.6,2.2,0,1,0,0,0,2,0,3,1.125,6,0,0,1,1,0,0,1,0,1,0,0,1,1,0,Urban,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,6.5,1.5,6,3,3.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,3,33401,33401,1,17.718619175763276,4,451764.8936595803,3,0.02566730338,3,0.001404352364351708,4,17.718619175763276,4,451764.8936595803,3,0.02566730338,3,0.001404352364351708,4
5e4dd61e228f8723566e06d4,195,1,pc,24,0,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,8,50,1,5,9,45,1,2700,25,0,0,2,2,0,0,3,4,4,4,1,2,1,4,2,5,5,5,4,1,3,2,360,1,1,0.6821345708,0,1,0,10,36,0.3449074074,0,90,324,1,4,4,1,0,1,0,0,0,0,0,1,0,0.3,3,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Urban,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.5,7,1,5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,4,61201,94080,0,22.259361577118174,4,1540467.9046765987,4,0.029658807532000002,3,7.21764260381805e-4,4,33.04213739866764,4,900975.8737190174,3,0.033485537678,3,0.001492069184795347,4
5ae7f99bd5ec5e000175f097,196,1,pc,38,1,Male,0,1,0,White,0,0,0,1,1,Less,2,0,1,0,1,6,100,1,0,9,9,0,540,120,0,0,2,1,4,0,4,3,4,3,1,1,1,4,4,4,2,3,4,1,1,1,60,0,0,0.09976798144,0,0,1,1,0.6,0.2222222222,0,99,59.4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,Suburban,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,3.5,6,1,4,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,3,95377,94568,0,22.60294488864916,4,1037559.9861502452,3,0.003706684854,3,4.149804081632653e-6,1,9.239118410956317,4,2348464.629074481,4,0.05930542763,4,0.001411650033361197,4
55d5e2c9db6a810006fa078b,197,1,pc,36,1,Female,1,0,0,Asian,1,0,0,0,2,College,6,1,0,0,2,10,30,0,0,9,9,0,540,30,2,2,4,3,4,3,2,2,3,3,2,2,2,3,3,3,3,3,2,3,5,2,600,1,1,0.8781902552,0,1,0,10,60,0.3449074074,0,90,540,1,3,3,2,1,3,2,3,2,3,3,3,2,2.4,24,0,0,1,2,1,1,0,0,3,4,2,2,3,4,4,22,62.6,2.2,2,0,0,1,0,3.142857143,1,4,2.25,4,0,0,1,0,1,0,0,0,1,0,1,1,1,0,Suburban,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,2.5,4,3.5,4,Own,0,1,0,1,Attached,0,1,0,0,0,4,Government,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,3,92011,92024,0,7.7648649729558965,4,1707135.0420145467,4,0.09387973664799999,4,8.206776955669426e-4,4,58.20375319278546,4,3642703.6757059437,4,0.079779184347,4,8.258963273125748e-4,4
5f961b0cf20c251606aa4388,198,1,pc,45,1,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,12,60,1,6,7,42,1,2520,60,2,2,1,4,2,4,5,5,5,5,1,1,1,5,5,5,5,5,5,8,3,4,720,1,1,0.9083526682,0,1,0,50,360,0.7511574074,1,50,360,1,4,5,2,1,2,1,1,1,3,2,1,2,1.6,16,0,0,1,2,1,3,1,1,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,6,1,1,1,1,1,1,1,0,1,0,1,1,1,1,Urban,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,4.5,1,6,1,7,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,I don't know,1,0,0,4,90882,90883,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5f4efdf2ea8a7815d52206a7,199,1,pc,23,0,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,4,95,1,5,9,45,1,2700,20,1,2,1,1,0,1,4,4,4,4,2,2,2,4,4,4,4,3,3,4,2,2,240,1,1,0.4686774942,0,1,0,60,144,0.8287037037,1,40,96,0,2,3,0,0,0,4,2,1,3,3,0,1,1.4,14,0,0,1,2,1,0,0,0,3,3,1,1,3,1,1,13,51.3,2.3,0,1,0,0,0,1.857142857,0,3,1,3,0,0,0,1,0,0,1,1,1,0,0,1,1,0,Rural,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,4.5,3,5,3.5,4,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,2,49036,49036,1,8.428083235618551,4,858562.0403492941,3,0.0020056699670000003,3,4.1606840443627786e-5,3,8.428083235618551,4,858562.0403492941,3,0.0020056699670000003,3,4.1606840443627786e-5,3
5ac1acb0fa3b4e00017347e1,200,1,pc,27,0,Male,0,1,0,White,0,0,0,1,1,More,9,0,0,1,3,6,80,1,5,7,35,1,2100,60,0,0,4,0,0,1,4,3,5,4,1,2,1,3,4,4,3,5,4,2,3,2,360,1,1,0.6821345708,0,1,0,10,36,0.3449074074,0,90,324,1,4,5,2,4,2,0,0,0,0,0,0,1,0.9,9,0,1,0,1,0,0,0,0,3,2,1,1,3,3,1,14,52.6,2.2,0,1,0,0,0,2,0,1,0.875,3,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Rural,0,1,0,0,3,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,2,1,7,2,6.5,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,4,55321,60615,0,4.826826834454054,3,97028.77121223454,3,4.4870876700000005e-4,2,2.627085945945946e-5,3,29.08854858480442,4,1124478.836137811,3,0.15207949615199998,4,0.0056824757806041995,4
5dd42e7f35cf744223c60d1b,201,1,pc,44,1,Male,0,1,0,White,0,0,0,1,1,Less,3,0,1,0,1,2,35,0,5,7,35,1,2100,30,0,0,2,0,0,0,3,3,4,4,1,5,2,2,3,4,4,4,3,2,1,1,60,0,0,0.09976798144,0,0,1,0,0,0.1041666667,0,100,60,1,3,3,2,3,3,1,3,1,2,3,2,2,2.2,22,0,0,1,2,1,1,0,0,1,1,1,3,3,1,3,13,51.3,2.3,0,1,0,0,0,1.857142857,0,1,0.75,5,0,0,0,0,0,0,0,1,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,4.5,5.5,6,2,4.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Scientific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,3,25304,25304,1,0.9417727656527544,3,28680.626687698146,2,0.001039516482,2,2.741187415753589e-4,4,0.9417727656527544,3,28680.626687698146,2,0.001039516482,2,2.741187415753589e-4,4
5d73b97a40e4bc00019e1db8,202,1,pc,25,0,Female,1,0,0,White,0,0,0,1,1,Less,5,0,1,0,1,9,20,0,5,9,45,1,2700,55,2,1,3,0,1,0,3,3,3,4,3,2,1,5,4,3,2,4,3,2,4,1,240,1,1,0.4686774942,0,1,0,25,60,0.5416666667,0,75,180,1,3,3,0,1,2,1,2,1,1,0,1,2,1.1,11,0,1,0,1,0,2,1,0,1,3,2,1,2,1,1,11,48.4,2.4,0,1,0,0,0,1.571428571,0,1,0.5,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,4,2,6,3,5,Other,1,0,0,3,Detached_single-family,0,0,0,1,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,I don't know,1,0,0,3,76132,76102,0,13.000099516097874,4,870800.5232866256,3,0.045745539867,4,6.539080857449186e-4,4,20.74706071695376,4,757323.2155975334,3,0.064836774003,4,2.783571348782367e-4,4
5e2b3b032f20ff188d7223d1,203,1,pc,53,1,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,8,75,1,5,9,45,1,2700,60,1,1,4,0,0,0,2,2,3,3,1,3,1,3,3,3,4,4,2,4,2,2,240,1,1,0.4686774942,0,1,0,25,60,0.5416666667,0,75,180,1,3,2,2,1,2,1,2,1,2,2,2,0,1.5,15,0,0,1,2,1,1,0,0,2,2,3,3,3,2,2,17,56.3,2.2,1,0,1,0,0,2.428571429,0,3,1.5,3,1,0,1,0,0,0,0,1,1,0,0,1,1,0,Urban,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,2.5,4,6,3.5,4.5,Own,0,1,0,1,Apartment/condo,1,0,0,0,0,3,Scientific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,3,60622,60654,1,33.20336392605784,4,571726.283591103,3,0.089478599226,4,0.008584325973932464,4,4.978483398020014,3,29996.87389293573,2,0.019051016886,3,0.013433955481457668,4
5c3a865019ceb400010c914a,204,1,pc,30,0,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,5,100,1,5,7,35,1,2100,60,1,1,1,0,1,0,4,3,3,3,2,2,1,2,3,4,3,3,3,1,1,1,60,0,0,0.09976798144,0,0,1,40,24,0.6631944444,0,60,36,1,4,4,0,0,0,1,1,0,1,1,0,0,0.4,4,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Urban,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,1.5,1.5,5,1.5,5.5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Publishing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,4,2143,2143,1,27.819739428584896,4,90453.50532277115,3,0.022629737631,3,0.004027090860626635,4,27.819739428584896,4,90453.50532277115,3,0.022629737631,3,0.004027090860626635,4
5f1292bf37bb871f595b147e,205,1,pc,21,0,Female,1,0,0,Asian,1,0,0,0,2,Less,3,0,1,0,1,6,21,0,3,5,15,0,900,40,2,3,3,2,1,1,3,4,3,4,2,3,2,5,5,4,4,4,4,3,3,3,540,1,1,0.8584686775,0,1,0,5,27,0.2719907407,0,95,513,1,4,1,3,3,3,3,1,3,2,1,3,4,2.6,26,0,0,1,2,1,3,1,1,4,4,4,4,4,4,4,28,70.2,2.2,3,0,0,0,1,4,1,3,2.875,3,0,0,1,0,0,0,1,0,1,0,0,1,1,0,Urban,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,4.5,1.5,3,2.5,4.5,Other,1,0,0,3,Detached_multi-family,0,0,1,0,0,2,"Arts,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,4,11433,10128,0,13.864803721985238,4,85672.78949157622,2,0.021314003865,3,0.007266659474418622,4,10.433001269586514,4,69774.13953595664,2,0.05723766086500001,4,0.03656052980952388,4
5f28cde4320ac7000836bd44,206,1,pc,50,1,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,7,43,0,5,9,45,1,2700,60,3,2,2,1,0,0,4,5,4,4,2,2,1,5,5,3,5,4,4,5,6,1,360,1,1,0.6821345708,0,1,0,1,3.6,0.2222222222,0,99,356.4,1,3,4,1,2,2,1,3,2,2,2,3,2,2,20,0,0,1,2,1,1,0,0,1,1,3,3,2,3,3,16,55.1,2.2,1,0,1,0,0,2.285714286,0,1,1.125,3,1,0,1,1,0,0,0,1,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,5.5,2,5,3,4.5,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,"Arts,",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,3,60008,60007,1,12.492588210741658,4,1198012.1026058209,3,0.089396062763,4,0.0016315935292849938,4,37.37297666670202,4,8697168.095791353,4,0.232505989334,4,8.576005664480351e-4,4
5f42b557f859ca4b3395dc8b,207,1,pc,44,1,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,8,100,1,5,9,45,1,2700,20,0,0,1,0,0,0,4,3,4,4,4,4,1,4,3,3,4,3,3,1,1,1,60,0,0,0.09976798144,0,0,1,0,0,0.1041666667,0,100,60,1,2,3,1,3,3,1,2,2,2,2,3,3,2.2,22,0,0,1,2,1,1,0,0,2,2,3,2,2,2,2,15,53.8,2.2,0,1,0,0,0,2.142857143,0,3,1.25,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Urban,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,3.5,6,3,2.5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,2,85281,85287,0,36.646442818873105,4,2943431.821615496,4,0.084304325461,4,0.0017296611268507762,4,NA,NA,NA,NA,NA,NA,NA,NA
5eb81d360943fe74d6aba62b,208,1,pc,35,0,Male,0,1,0,Other,0,0,1,0,4,Less,4,0,1,0,1,4,100,1,5,7,35,1,2100,45,0,0,1,0,0,0,5,4,5,5,2,3,2,4,4,3,3,3,3,6,7,1,420,1,1,0.7645011601,0,1,0,90,378,0.9618055556,1,10,42,0,3,4,1,1,2,0,2,0,0,1,1,2,1,10,0,1,0,1,0,1,0,0,3,3,1,1,3,3,3,17,56.3,2.2,1,0,1,0,0,2.428571429,0,1,1.25,4,0,1,1,0,1,1,1,0,1,0,1,1,1,1,Suburban,0,0,1,0,2,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2.5,2.5,6,3,4.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,I don't know,1,0,0,3,77375,77375,1,14.341434424562296,4,1316994.7272095077,4,0.01471011943,3,1.9041817739691162e-4,4,14.341434424562296,4,1316994.7272095077,4,0.01471011943,3,1.9041817739691162e-4,4
5fb995caed317d87520d55a7,209,1,pc,50,1,Female,1,0,0,White,0,0,0,1,1,Less,3,0,1,0,1,6,20,0,3,3,9,0,540,20,4,4,4,3,4,4,4,4,4,3,3,3,4,2,4,2,4,4,3,2,2,2,240,1,1,0.4686774942,0,1,0,80,192,0.931712963,1,20,48,0,3,4,3,1,3,2,3,3,4,3,4,3,2.9,29,1,0,0,3,1,2,1,0,2,2,2,2,2,4,2,16,55.1,2.2,1,0,1,0,0,2.285714286,0,3,1.375,4,0,1,0,0,0,0,0,0,1,0,1,0,1,0,Rural,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2.5,3.5,5,3.5,6,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,3,92082,92082,1,8.32071874870641,4,5313678.908998479,4,0.016686402421,3,3.541803574332895e-5,3,8.32071874870641,4,5313678.908998479,4,0.016686402421,3,3.541803574332895e-5,3
5f021596d7625c0b8e1e2af5,210,1,pc,39,1,Female,1,0,0,Black,0,1,0,0,3,College,6,1,0,0,2,6,100,1,4,9,36,1,2160,120,1,0,1,0,0,0,3,2,3,3,2,3,1,3,3,3,3,3,3,1,1,5,300,1,1,0.5777262181,0,1,0,2,6,0.2430555556,0,98,294,1,4,1,1,4,4,2,4,1,2,3,1,3,2.5,25,0,0,1,2,1,3,1,1,2,2,4,4,2,2,2,18,57.6,2.2,1,0,1,0,0,2.571428571,0,2,1.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Urban,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,2,4,3,4,4.5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,4,30340,30340,0,6.809760236781649,4,306801.12621644273,3,0.013890546527000001,3,6.347162487470527e-4,4,6.809760236781649,4,306801.12621644273,3,0.013890546527000001,3,6.347162487470527e-4,4
5a78dbb9ae9a0b0001a97212,211,1,pc,33,0,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,6,100,1,5,9,45,1,2700,40,0,0,4,2,4,2,4,3,4,3,2,2,1,3,3,3,3,3,3,2,1,1,60,0,0,0.09976798144,0,0,1,0,0,0.1041666667,0,100,60,1,4,3,1,3,2,1,1,1,1,2,1,0,1.3,13,0,1,0,1,0,1,0,0,1,3,1,3,3,3,3,17,56.3,2.2,1,0,1,0,0,2.428571429,0,1,1.25,4,0,0,1,0,0,1,0,0,0,0,1,1,0,1,Suburban,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,3,2.5,5,3.5,4.5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,4,56379,56304,0,16.86809118383728,4,715784.6392520325,3,0.003022257233,3,4.6707619234693706e-5,3,11.818904776983382,4,425062.13778617856,3,0.0026615794669999997,3,4.944170902109216e-5,3
55abb1a5fdf99b501fab62e3,212,1,pc,77,1,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,5,100,1,5,9,45,1,2700,20,1,1,1,2,1,2,4,4,4,4,1,2,1,4,4,4,3,4,4,2,5,1,300,1,1,0.5777262181,0,1,0,0,0,0.1041666667,0,100,300,1,4,4,0,0,1,0,0,0,0,0,0,0,0.1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,6,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,7,1,7,1,7,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,4,21403,21403,1,21.40049679717041,4,2065541.5666127694,4,0.05768758909,4,5.920538374685621e-4,4,21.40049679717041,4,2065541.5666127694,4,0.05768758909,4,5.920538374685621e-4,4
5f1393a3d005e83a02b5f0fa,213,1,pc,33,0,Female,1,0,0,Asian,1,0,0,0,2,Less,4,0,1,0,1,6,50,1,5,7,35,1,2100,30,1,1,1,1,0,0,4,4,4,4,1,2,1,4,2,3,4,4,4,1,1,2,120,1,0,0.2320185615,1,0,0,2,2.4,0.2430555556,0,98,117.6,1,4,2,2,2,3,1,2,2,3,2,3,2,2.2,22,0,0,1,2,1,2,1,0,1,2,1,3,2,3,4,16,55.1,2.2,1,0,1,0,0,2.285714286,0,2,1.25,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Rural,0,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3.5,2.5,7,3.5,5,Own,0,1,0,1,Attached,0,1,0,0,0,4,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,4,8085,8085,1,8.918561904221852,4,1806298.5287423057,4,0.014165184257,3,7.030799347203618e-5,3,8.918561904221852,4,1806298.5287423057,4,0.014165184257,3,7.030799347203618e-5,3
5f4c86be4598118a06c149da,214,1,pc,38,1,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,8,80,1,5,7,35,1,2100,20,3,2,4,3,2,3,3,3,4,4,2,2,3,4,4,3,4,4,3,4,4,4,960,1,1,0.9501160093,0,1,0,20,192,0.4791666667,0,80,768,1,4,2,2,1,1,2,3,1,2,3,1,1,1.7,17,0,0,1,2,1,2,1,0,3,3,3,2,3,3,3,20,60,2.2,2,0,0,1,0,2.857142857,1,3,1.875,3,0,0,0,1,0,0,1,1,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,4,2,2,2,6,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Finance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Yes,0,0,1,4,20852,20852,1,25.49757660704578,4,1805910.2325122105,4,0.083401124323,4,0.002032345815472735,4,25.49757660704578,4,1805910.2325122105,4,0.083401124323,4,0.002032345815472735,4
5e83a70264ef720de1e5e694,215,1,pc,30,0,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,8,65,1,5,7,35,1,2100,60,4,1,4,4,0,1,4,3,4,3,1,2,1,3,4,2,2,3,3,4,1,2,120,1,0,0.2320185615,1,0,0,75,90,0.8958333333,1,25,30,0,3,2,2,1,1,1,1,1,2,2,2,0,1.3,13,0,1,0,1,0,0,0,0,1,1,1,1,1,3,3,11,48.4,2.4,0,1,0,0,0,1.571428571,0,1,0.5,3,0,0,1,1,0,0,0,1,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1.5,3.5,2,5,6,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Scientific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,No,0,1,0,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
